suggestionId,author,title,category,votes,timestamp,segment
33555,cupajoe4evamoe,Key Chain Gold Card--/\--Shaped like a Tapered Conical Coffee Cup&Lid!,"Ordering,+Payment+%26+Pick-Up",-390,9/20/2011 12:00 PM,bottom
71406,solveria,Starbucks Coffee flavored gum,Other+Product+Ideas,-390,6/12/2009 12:30 PM,bottom
16224,Radar68,Starbucks Bank,Other+Experience+Ideas,-390,10/28/2010 11:51 AM,bottom
13064,Melody,Invite/win 10 enthusiastic customers/participants here to SSC & dinner with Howard Schultz,Other+Experience+Ideas,-390,5/30/2008 5:23 PM,bottom
15660,sak2109,I have a crush on a starbucks barista - how can starbucks help,Other+Experience+Ideas,-380,5/8/2010 9:42 AM,bottom
54743,Melody,Please don't chase the licensed store model,Atmosphere+%26+Locations,-380,11/10/2008 4:59 PM,bottom
54657,Melody,Store Dev Idea partners come back to MSI,Atmosphere+%26+Locations,-380,2/18/2009 2:43 PM,bottom
64156,dovw,Introduce Baby Food,Food,-380,3/31/2010 11:27 AM,bottom
33475,perrymonaco,Espresso only line,"Ordering,+Payment+%26+Pick-Up",-370,10/2/2011 6:48 PM,bottom
87411,Swede2,"Make Trenta an option for all drinks, not just iced teas.",Tea+%26+Other+Drinks,-370,3/17/2011 6:17 PM,bottom
106341,jwjb1950,Manly T-Shirts,Merchandise+%26+Music,-370,9/19/2011 12:42 PM,bottom
13883,Melody,WOW WOW WOW Vote up and down thumbs!,Other+Experience+Ideas,-370,1/6/2009 2:16 PM,bottom
24159,Esquimaux,"Making bright ideas, brighter",Other+Involvement+Ideas,-370,9/24/2011 8:04 PM,bottom
14126,Melody,Most recent comments first,Other+Experience+Ideas,-370,11/4/2008 6:06 AM,bottom
69043,Melody,Starbucks History Book,Other+Product+Ideas,-370,4/9/2008 1:54 PM,bottom
12552,Melody,Offer tours of the Kent Roasting Plant,Other+Experience+Ideas,-370,5/12/2008 10:51 PM,bottom
30045,Melody,Periodic email ticklers about MSI,Building+Community,-360,12/8/2009 3:08 PM,bottom
101507,Melody,Please offer Starbucks organic Yirgacheffe in the US,Coffee+%26+Espresso+Drinks,-360,7/24/2010 10:46 PM,bottom
14372,Melody,Moderators please re-visit older blog entries,Other+Experience+Ideas,-360,2/14/2009 9:57 PM,bottom
12662,Melody,Require the search engine at this site,Other+Experience+Ideas,-360,5/3/2008 8:15 PM,bottom
13021,Melody,"""Comments"" on this site is where the action is!",Other+Experience+Ideas,-360,6/10/2008 10:52 AM,bottom
13839,Melody,10 times per month poll?,Other+Experience+Ideas,-360,9/3/2008 1:49 PM,bottom
13960,Melody,View last 100 votes on your idea,Other+Experience+Ideas,-360,12/18/2008 9:16 PM,bottom
15165,jfkemper,Keep Starbucks name when selling beer and wine,Other+Experience+Ideas,-360,7/19/2009 8:24 AM,bottom
13958,Melody,Require a minimum age to participate at this site,Other+Experience+Ideas,-350,12/18/2008 8:13 AM,bottom
72464,Iceteagirl,sell books,Other+Product+Ideas,-350,5/20/2010 2:47 PM,bottom
48887,Melody,Clover Starbucks Card,Starbucks+Card,-350,6/27/2010 9:38 AM,bottom
111719,tapemeasure,Frappuccino Flavor extension,Frappuccino+Beverages,-350,4/17/2010 5:34 PM,bottom
82567,cupajoe4evamoe,Marquee Signage--go3D-->>>SHAPE LIKE A VENTI-->CUP!!!,New+Technology,-350,9/20/2011 9:11 AM,bottom
52958,Melody,"Get Rid of ""HEAR MUSIC Starbucks"" locations/cafes",Atmosphere+%26+Locations,-350,5/18/2008 8:26 AM,bottom
87438,richbeanbrain,Bring in Egg Cream Sodas,Tea+%26+Other+Drinks,-350,2/24/2011 1:51 PM,bottom
32072,mightynorks,Face recognition software that ensures my regular order is ready for me,"Ordering,+Payment+%26+Pick-Up",-340,3/2/2011 3:11 AM,bottom
74361,cupajoe4evamoe,"1/2 Pen>>> ~-----o <<<1/2 Spoon, Continued--it Detaches into 2 Parts for Washing the Pen Part!",Other+Product+Ideas,-340,9/19/2011 2:17 PM,bottom
86124,georgeo,FREE MILK FOR BABIES !!!,Tea+%26+Other+Drinks,-340,5/21/2009 12:48 PM,bottom
16006,vett4sk,Enhancing the experience - add drinks for dogs,Other+Experience+Ideas,-340,9/19/2010 7:55 AM,bottom
16628,tana1972,the starbuks mobile,Other+Experience+Ideas,-340,6/18/2011 2:38 PM,bottom
87014,rkonatha,Wheatgrass Shot,Tea+%26+Other+Drinks,-340,10/21/2010 2:09 PM,bottom
79107,Pyrocrazzzy,Allow fanmade products or ventures without copyright lawsuits!,New+Technology,-340,9/18/2011 4:03 PM,bottom
100893,Melody,Please sell porcelain Starbucks Clover branded cups at your Clover stores. :-),Merchandise+%26+Music,-340,3/15/2009 5:12 PM,bottom
23691,12Ann34,Starbucks Kids,Other+Involvement+Ideas,-340,9/29/2009 1:58 PM,bottom
32545,cupajoe4evamoe,Crack Down on ALIAS Voters Voting on MSI!!!,Building+Community,-340,9/18/2011 3:53 PM,bottom
32437,cupajoe4evamoe,"A LIGHT-BULB AND COMMENT PLUS ""SPECIAL INVITE"" PARTY--->IN CHICAGO!!!",Building+Community,-340,9/28/2011 4:58 PM,bottom
72041,BrandonMarkham,"Get rid of Venti, Grande, Stick to Short Tall.",Other+Product+Ideas,-330,2/15/2010 7:44 PM,bottom
23896,nleobold,I won't be posting my ideas until Starbucks offers to compensate us for valuable ideas.,Other+Involvement+Ideas,-330,10/22/2010 1:26 AM,bottom
71038,shmandyshmane,make cups with peace signs on them!!! :D,Other+Product+Ideas,-330,3/7/2009 5:50 PM,bottom
19833,Melody,Starbucks tour book,Other+Experience+Ideas,-330,11/7/2010 11:37 AM,bottom
79214,cupajoe4evamoe,New Slogan---> OVER-ACTIVE MINDS--->BEV UP AT THE BUX!,New+Technology,-330,6/11/2011 5:55 PM,bottom
16519,kapokcovebar,gimme a job!!!,Other+Experience+Ideas,-330,11/11/2010 3:45 PM,bottom
78603,Heatswell,Coffee Cups That Grow Their Own Sleeve,New+Technology,-330,10/25/2010 1:37 PM,bottom
63237,rockfish,Bacon on a stick,Food,-330,5/21/2010 7:14 PM,bottom
16886,cupajoe4evamoe,BRICK AND MORTAR RETAIL STORES---CALLED MERCHANBUCKS!!!...or STARBOX!!!,Other+Experience+Ideas,-330,3/3/2011 7:55 PM,bottom
111716,nolabound,New Frap mix,Frappuccino+Beverages,-330,4/16/2010 3:16 PM,bottom
74360,cupajoe4evamoe,"1/2 Spoon>>1/2 Pen, made from ""Recycled Plastic""!!!",Other+Product+Ideas,-330,9/19/2011 2:12 PM,bottom
25432,Melody,Starbucks Message Board is Needed,Other+Involvement+Ideas,-330,3/19/2008 8:56 PM,bottom
111714,kc7iyp,Frappuccino ice cream floats,Frappuccino+Beverages,-330,4/16/2010 8:51 AM,bottom
28544,Melody,Be welcoming - Meet MSI avid contributors. :-),Building+Community,-330,8/29/2008 10:06 PM,bottom
93859,Patman55,Name a drink after Me,Coffee+%26+Espresso+Drinks,-330,5/19/2010 1:33 PM,bottom
12971,Melody,Great conversation at mystarbucksidea.com,Other+Experience+Ideas,-330,6/17/2008 6:41 AM,bottom
106342,MVLMI,Good App of the week,Merchandise+%26+Music,-330,9/19/2011 12:50 PM,bottom
33957,pushki,free delivery on orders of more than 10 cups of coffee/drinks,"Ordering,+Payment+%26+Pick-Up",-320,12/19/2011 10:58 AM,bottom
78958,RajivMenon,Touch screen tables rather than wooden tables inside the store for ordering items.,New+Technology,-320,3/22/2011 2:58 PM,bottom
112270,1yogagirl,Send In You New Frap Concoctions,Frappuccino+Beverages,-320,5/5/2010 10:52 AM,bottom
106232,bigfishdaddy,Nail Stickers,Merchandise+%26+Music,-320,10/26/2011 9:36 PM,bottom
23822,fitchgrl323,Starbucks should offer a discount to the ones who work or go to school.,Other+Involvement+Ideas,-320,1/18/2011 9:19 PM,bottom
78602,Heatswell,Heatswell Coffee Cups,New+Technology,-320,10/25/2010 1:34 PM,bottom
16476,ALatteIdeas,Picture Contest for Starbucks Drinkers,Other+Experience+Ideas,-320,11/23/2010 4:44 PM,bottom
23758,jenaballerina,Over Caffeinated Baristas,Other+Involvement+Ideas,-320,3/2/2011 6:09 AM,bottom
68258,BeComingME,Steamed Breve Milk for Oatmeal No Charge!,Food,-320,11/5/2011 1:22 PM,bottom
16888,jaziec,SPECIAL COFFEE FOR OUR TEENS,Other+Experience+Ideas,-320,3/6/2011 9:50 AM,bottom
93096,cvgalloinc,Liquor Would Be Great,Coffee+%26+Espresso+Drinks,-320,10/2/2010 7:35 AM,bottom
15950,BukStopsAtStar,Rendezvous Experience - Dating!,Other+Experience+Ideas,-320,10/11/2010 7:05 PM,bottom
73714,cupajoe4evamoe,"TEAM UP WITH Tic*Tacs to make ESPRESSO, LATTE, AND COFFEE FLAVORED---->Tic*Tacs!!!",Other+Product+Ideas,-320,6/11/2011 6:27 PM,bottom
104437,seanrempel,"Starbucks should have a mascot who is a rapper with the name ""Frappy""",Merchandise+%26+Music,-320,9/29/2010 3:26 PM,bottom
15939,fgodmom,Have you considered singing your order (idea for possible Starbucks publicity)?,Other+Experience+Ideas,-320,10/7/2010 7:39 AM,bottom
12753,Melody,Please make a few small repairs to this site,Other+Experience+Ideas,-320,4/23/2008 9:31 PM,bottom
33724,cabezasm,separate line for shots of espresso,"Ordering,+Payment+%26+Pick-Up",-320,7/5/2011 2:14 PM,bottom
13485,Melody,Starbuckscoffeeathome.com,Other+Experience+Ideas,-320,7/7/2008 9:35 AM,bottom
17526,bananabelle,Printers for Customers!,Other+Experience+Ideas,-320,12/6/2011 3:36 PM,bottom
113642,C7FD3F20-45F9-463F-B2CD-9400ADB36EFF,kids size,Frappuccino+Beverages,-320,11/5/2011 2:40 PM,bottom
71040,bal00,White chocolate drink,Other+Product+Ideas,-320,3/8/2009 2:06 PM,bottom
85747,Melody,Better language needed: Tazo TeaTime Cards Confuse Baristas - A thread for Brad & S.,Tea+%26+Other+Drinks,-320,1/11/2009 4:11 PM,bottom
45891,LobbySlider,"The Starbucks ""D Card"" (""D"" is for Decaf)",Starbucks+Card,-320,1/23/2011 7:34 AM,bottom
78671,mfabris3597,Internet Cafe,New+Technology,-320,10/11/2010 7:23 PM,bottom
104444,bvaldovi,Sell Flashcards!,Merchandise+%26+Music,-320,10/2/2010 2:09 PM,bottom
78661,rHood,Coffee and a movie,New+Technology,-320,10/4/2010 1:00 PM,bottom
106228,bigfishdaddy,Tokens,Merchandise+%26+Music,-320,10/26/2011 9:25 PM,bottom
54082,Melody,Please make Starbucks a COFFEE experience,Atmosphere+%26+Locations,-310,7/27/2008 6:30 PM,bottom
16472,criogenia,i have an idea of an advertisment...it's my own composition,Other+Experience+Ideas,-310,11/21/2010 3:21 PM,bottom
16551,SarahHartman,I want to be the Starbucks Mom Spokesperson!,Other+Experience+Ideas,-310,10/22/2010 6:58 AM,bottom
24151,Pyrocrazzzy,Starbucks becomes Anti Green Party movement,Other+Involvement+Ideas,-310,9/18/2011 6:21 PM,bottom
7423,souzar4,petetion,Social+Responsibility,-310,10/28/2011 10:09 PM,bottom
33297,4starbarista,Price according to weight and added features,"Ordering,+Payment+%26+Pick-Up",-310,3/22/2011 8:19 PM,bottom
78555,cupajoe4evamoe,BUBBLE WRAP COFFEE SLEEVE!!!54321---BLAST-OFF!?!?!,New+Technology,-310,11/14/2010 5:24 PM,bottom
62991,puckbugg88,Change item name,Food,-310,10/11/2010 7:03 PM,bottom
32409,cupajoe4evamoe,Make New Travel Mug look Like the New World Trade Center Five!!!!!,Building+Community,-310,9/11/2011 12:16 PM,bottom
79259,BlendChef,"Blender with a patented design that cooks using a built-in heater, makes healthy treats and meals in a cup that are hot or cold drinks, soups, oatmeal, fondues, and sauces",New+Technology,-310,6/18/2011 9:05 PM,bottom
986,OdeChav,Drop Off,Outside+USA,-310,11/11/2010 3:45 PM,bottom
24123,Ilovemycaffein,pet pics friends day,Other+Involvement+Ideas,-310,10/30/2011 8:52 PM,bottom
105281,chadwiggins474,Scratch n sniff pencils (coffee) for the kids,Merchandise+%26+Music,-310,1/22/2011 9:08 PM,bottom
17033,Kipling34,Trenta size for hot coffee,Other+Experience+Ideas,-310,9/20/2011 12:17 PM,bottom
33441,Love0880,Order by text message,"Ordering,+Payment+%26+Pick-Up",-310,10/28/2011 11:20 PM,bottom
79008,meanbeans,New Logo Idea,New+Technology,-310,2/25/2011 10:18 AM,bottom
16523,jasonmaggio,Local News Headlines and Weather on Cup Sleeves,Other+Experience+Ideas,-310,10/24/2010 5:58 PM,bottom
73665,SanPell,"SYRUP = SYRUP or SAUCE?  Please, Starbucks, make up your mind!",Other+Product+Ideas,-310,3/3/2011 10:15 PM,bottom
72456,caille,Will this idea go up in smoke?,Other+Product+Ideas,-310,5/19/2010 1:03 AM,bottom
19845,Melody,Get the word out about this site,Other+Experience+Ideas,-310,11/19/2009 9:20 PM,bottom
78657,Twisplays,Twisplays - Twitter Displays,New+Technology,-310,10/3/2010 4:33 PM,bottom
39702,hotchocolateNY,Gold card=free samples,Starbucks+Card,-310,10/8/2011 3:32 PM,bottom
32288,rastabean,Ethnic theme days,Building+Community,-310,12/10/2010 12:40 PM,bottom
106231,bigfishdaddy,Pendant,Merchandise+%26+Music,-310,10/26/2011 9:33 PM,bottom
32061,Marknoon,Self-serve iced coffee and iced tea,"Ordering,+Payment+%26+Pick-Up",-310,2/25/2011 10:48 AM,bottom
79110,cupajoe4evamoe,secret.sleeve.surprises>>>scan.able.codes.printed.on.coffee.sleeves<<<,New+Technology,-310,9/19/2011 3:14 PM,bottom
33470,QuickData,Turn a Negative into a Positive; report count,"Ordering,+Payment+%26+Pick-Up",-310,10/22/2011 10:56 AM,bottom
33041,TKboss,Have Howard speak at the NY protest against wall street greed,Building+Community,-310,10/5/2011 4:22 PM,bottom
73278,JeffreyLipInk,Starbucks should carry Lip Ink organic natural lip color,Other+Product+Ideas,-310,12/6/2010 2:46 PM,bottom
16940,amandankids,Kids Corner,Other+Experience+Ideas,-300,11/4/2011 11:57 AM,bottom
33421,trystianjohn,Starbucks delivery service,"Ordering,+Payment+%26+Pick-Up",-300,11/5/2011 5:56 PM,bottom
79109,Pyrocrazzzy,MSI should have a Suckbox,New+Technology,-300,9/18/2011 9:11 PM,bottom
36806,jotaylor2,Skip the line?,"Ordering,+Payment+%26+Pick-Up",-300,7/6/2013 4:49 PM,bottom
78981,Poppichulo,Star bucks TV,New+Technology,-300,3/2/2011 5:54 PM,bottom
32543,cupajoe4evamoe,More POSITIVITY>>Less NEGATIVITY on MSI!!!,Building+Community,-300,9/18/2011 7:47 AM,bottom
93682,littoazndogg,Naming drinks after customers,Coffee+%26+Espresso+Drinks,-300,7/8/2010 12:20 AM,bottom
79164,cupajoe4evamoe,Starbucks l___l___--->LEGOS<---___l___l !!!,New+Technology,-300,6/14/2011 11:06 AM,bottom
6273,albersdg,"Ban ""Open Carry"" of Guns",Social+Responsibility,-300,4/20/2010 5:58 AM,bottom
74362,cupajoe4evamoe,Please Get BIGGER HONEY CONTAINERS!,Other+Product+Ideas,-300,9/20/2011 8:31 AM,bottom
63522,SirCoffee,Coffee Ice Cream!!!!,Food,-300,3/16/2010 12:49 PM,bottom
33005,hireME,How many customers did you lose this year? Why?,Building+Community,-300,10/31/2011 8:45 PM,bottom
63731,whitetiger2010,Fried chicken and more food options besides sandwiches.,Food,-300,2/24/2010 2:24 PM,bottom
104366,Trevstarco,A  PAMELA LUSS C.D. /DVD. EXCLUSIVE TO STARBUCKS.,Merchandise+%26+Music,-300,10/26/2010 12:03 PM,bottom
112687,miller1202,Soy Whip Cream,Frappuccino+Beverages,-300,6/17/2011 11:23 AM,bottom
14989,Huge,A daily cartoon,Other+Experience+Ideas,-300,9/29/2009 1:23 PM,bottom
104372,gxszone,Offer Apple Store Accessories,Merchandise+%26+Music,-300,10/27/2010 3:30 PM,bottom
79079,Gaga42,Bring back the old Venti sized cups,New+Technology,-300,10/6/2011 9:15 AM,bottom
6418,homo,Go to styrofoam cups.,Social+Responsibility,-300,12/3/2010 2:17 PM,bottom
33483,Porsche0911,Express lines,"Ordering,+Payment+%26+Pick-Up",-300,10/6/2011 9:24 AM,bottom
111661,1yogagirl,"Old Frap Gum, Old Frap Mix",Frappuccino+Beverages,-300,4/30/2010 2:42 PM,bottom
78506,cupajoe4evamoe,Get Best ROBOTICS COMPANY in WORLD to actually make the first BARISTA-ANDROID that can actually really PULL A SHOT! and SERVE A CUP!,New+Technology,-300,11/27/2010 5:22 PM,bottom
35978,meanbeans,Call in your order and catering service,"Ordering,+Payment+%26+Pick-Up",-300,1/12/2012 12:17 PM,bottom
112520,putuchrist,Avocado Coffee  Milkshakee,Frappuccino+Beverages,-300,10/11/2010 11:25 AM,bottom
23716,tagan,i would like to know when would Starbucks really take a step ahead and change its logo?,Other+Involvement+Ideas,-300,3/13/2011 6:30 AM,bottom
31716,chelsiecambo,starbucks delivery,"Ordering,+Payment+%26+Pick-Up",-300,11/11/2010 4:33 PM,bottom
112022,SkinnyMein3,SkinnyMe(tm) Beet Cancer Smoothies,Frappuccino+Beverages,-300,7/28/2010 10:52 AM,bottom
94283,jolt,Hot Dog Flavored Macchiato,Coffee+%26+Espresso+Drinks,-300,7/17/2010 6:10 AM,bottom
32333,klagirl,votes,Building+Community,-300,11/21/2010 2:52 PM,bottom
32331,cupajoe4evamoe,"A really top notch Artist Commisioned to Paint the Portraits of the people on the MSI-LEADER BOARD!..\""_|...",Building+Community,-300,11/21/2010 12:56 PM,bottom
16448,chplinda,girlfriend night,Other+Experience+Ideas,-300,10/29/2010 6:24 PM,bottom
16264,blackhole,cost savings idea,Other+Experience+Ideas,-300,2/8/2011 12:12 PM,bottom
16085,cleanearth,Transparent hygiene masks for employees!,Other+Experience+Ideas,-300,8/25/2010 4:18 PM,bottom
7652,alexandriaegg,make holiday cups optional,Social+Responsibility,-300,11/5/2011 7:35 PM,bottom
61925,pastadar,do'zone,Food,-300,11/14/2010 6:31 PM,bottom
111672,SpOoDle1,FRAPPUCCINO MY NEW LOVE!!,Frappuccino+Beverages,-300,4/24/2010 6:35 PM,bottom
24084,Esquimaux,A new job title to throw into the mix,Other+Involvement+Ideas,-300,12/1/2011 9:36 PM,bottom
111657,LFurumoto,Bring back decaf frapuccino,Frappuccino+Beverages,-300,4/29/2010 4:14 PM,bottom
62067,RavnWyng,Kids meals - Breakfast?,Food,-300,1/24/2011 7:57 AM,bottom
79609,meanbeans,Starbucks Delivary and Food and Beverage Vending Machines,New+Technology,-300,12/5/2011 9:07 AM,bottom
78375,nolybab,Free Video Conferencing,New+Technology,-300,10/23/2010 9:34 PM,bottom
5760,danielajones,Starbucks supports Freedom of Speech - Boycott!!!!,Social+Responsibility,-290,3/6/2010 8:08 AM,bottom
15908,cupajoe4evamoe,STARBUCKS at WALMARTS could be SMART MOVE,Other+Experience+Ideas,-290,10/18/2010 6:19 PM,bottom
105794,Dance2TheMusic,Update Website Logo,Merchandise+%26+Music,-290,2/28/2011 5:13 PM,bottom
6932,cougheemom,"Discount for parent / teen ""dates""",Social+Responsibility,-290,3/5/2011 5:09 AM,bottom
104102,Iceteagirl,Justin Beiber,Merchandise+%26+Music,-290,5/20/2010 2:07 PM,bottom
105797,Yogabucks,Yoga music cd,Merchandise+%26+Music,-290,3/1/2011 1:39 PM,bottom
104271,linden16,Troll Bead/Pandora charms,Merchandise+%26+Music,-290,11/24/2010 2:49 PM,bottom
73053,TomSgt,Non Dairy Creamer,Other+Product+Ideas,-290,2/11/2011 8:40 AM,bottom
61343,meanbeans,Starbucks Coffee Flavored Candy Bars,Food,-290,3/16/2011 1:45 PM,bottom
33956,tariq7,Drink Submission Wireless,"Ordering,+Payment+%26+Pick-Up",-290,12/18/2011 9:11 AM,bottom
33039,austinh3,Supporting our troops????,Building+Community,-290,10/27/2011 9:11 AM,bottom
87396,JoeyJB,Yerba Mate with gourd and bombilla,Tea+%26+Other+Drinks,-290,3/27/2011 11:46 AM,bottom
16446,the_gout,Stop certain services during morning rush.,Other+Experience+Ideas,-290,10/29/2010 7:07 AM,bottom
25382,shelly_hipp,A Joint Restaurant,Other+Involvement+Ideas,-290,10/21/2013 3:44 PM,bottom
32341,m26blue,helping people find jobs in this tough economy,Building+Community,-290,10/25/2010 1:22 PM,bottom
15625,melinareed,reserved seating for students,Other+Experience+Ideas,-290,5/20/2010 6:11 AM,bottom
43320,willisjules,Queue jump,Starbucks+Card,-290,3/11/2011 10:51 AM,bottom
31959,neilfab,day care for customers and baristas,Building+Community,-290,8/2/2010 11:55 AM,bottom
16455,ufotechnician,Mcdonald's vs. Starbuck's coffee to go,Other+Experience+Ideas,-290,11/2/2010 10:33 AM,bottom
104104,GabrielMasri,hire me :),Merchandise+%26+Music,-290,5/23/2010 8:03 AM,bottom
72729,hardcoffee,New coffeesensation...?,Other+Product+Ideas,-290,10/24/2010 10:45 AM,bottom
94400,SWARTZY,"A new latte..."" Lik - a-latte""",Coffee+%26+Espresso+Drinks,-290,4/1/2010 5:13 PM,bottom
23386,Iceteagirl,Uniforms,Other+Involvement+Ideas,-290,5/20/2010 2:19 PM,bottom
63264,paulafromct,new food product,Food,-290,5/20/2010 7:42 PM,bottom
104365,laydeeJamess,Jazzy,Merchandise+%26+Music,-290,10/26/2010 10:37 AM,bottom
78554,cupajoe4evamoe,Back2Back 12inch LCD/LED screen Hangs Down from Ceiling and Displays Music/Artist PLAYING!!!,New+Technology,-290,11/13/2010 9:48 AM,bottom
43656,ADcruzer,Student Discount,Starbucks+Card,-290,3/5/2011 11:15 AM,bottom
72695,ncsstarbucksid,Million Dollar Idea,Other+Product+Ideas,-290,7/8/2010 3:23 PM,bottom
106285,dtsinzo,are you starbing?,Merchandise+%26+Music,-290,10/10/2011 6:55 PM,bottom
94523,Saron,Refil,Coffee+%26+Espresso+Drinks,-290,4/2/2010 9:27 PM,bottom
4724,202,Stop contributing to the Holocaust against Palestinians,Social+Responsibility,-290,1/3/2009 9:38 PM,bottom
7710,MimiTheMermaid,Borrow a Busy Business Boosting Barista! (BBB+2),Social+Responsibility,-290,10/8/2011 8:24 AM,bottom
96881,alimitch,Up-charging for Breve (half and half substitution),Coffee+%26+Espresso+Drinks,-290,3/3/2011 7:07 AM,bottom
31283,saffatwo,ZINGLE!!!!!!!!!!!!!!,"Ordering,+Payment+%26+Pick-Up",-290,4/7/2010 5:13 PM,bottom
16075,Whitegummy,Kid Greeter,Other+Experience+Ideas,-290,8/21/2010 1:11 PM,bottom
24120,aromatus,home and office delivery of starbucks products,Other+Involvement+Ideas,-290,10/27/2011 12:03 PM,bottom
31400,youkimbo,Please stop asking our names when we order drinks,"Ordering,+Payment+%26+Pick-Up",-290,5/4/2010 5:30 AM,bottom
106712,meanbeans,Starbucks Logo Campus merchandise,Merchandise+%26+Music,-290,1/12/2012 12:19 PM,bottom
78536,Meadowlark,Paper straws for cold drinks,New+Technology,-290,11/24/2010 2:38 PM,bottom
7717,rachel41823,Acknowledging Other Holiday Seasons?,Social+Responsibility,-290,10/9/2011 2:06 PM,bottom
19831,Melody,Permit clickable Starbucks.com links in comments,Other+Experience+Ideas,-290,12/12/2010 2:52 PM,bottom
7738,kaphes,Stop accepting pennies,Social+Responsibility,-290,10/4/2011 12:07 PM,bottom
7049,coffeediamonds,coffee  diamonds  jewelry,Social+Responsibility,-290,1/10/2011 11:32 AM,bottom
78581,jalon1,Cut down on each stores carbon footprint and become more efficient while saving money on utilities,New+Technology,-290,10/28/2010 2:17 PM,bottom
16975,1yogagirl,Questions and Comments,Other+Experience+Ideas,-290,10/3/2011 6:47 AM,bottom
7696,cibby,I would like to see you seriously stop using dangerous chemicals in your coffee.  I pay quite a lot for a venti mocha and I would think for that price you could use a safe method to decaffeinate your coffee.  Thank you.,Social+Responsibility,-290,10/27/2011 8:48 AM,bottom
78620,cupajoe4evamoe,PLAY COOL SONGS OVER THE M.S.I.--WEBSITE!,New+Technology,-290,10/20/2010 12:59 PM,bottom
106709,meanbeans,Coffee Flavored smelling auto and room spray,Merchandise+%26+Music,-290,1/12/2012 12:14 PM,bottom
106710,meanbeans,Culture Combos,Merchandise+%26+Music,-290,1/12/2012 12:15 PM,bottom
105716,meanbeans,Make Starbucks Stars Dollar Bill Coupons and put them in your merchandise secreatly for future 1.00 off,Merchandise+%26+Music,-290,2/25/2011 10:17 AM,bottom
79608,meanbeans,Starbucks Food and Veverage Vending Machines,New+Technology,-280,12/5/2011 9:03 AM,bottom
33473,Emilie,Starbucks--Delivering.,"Ordering,+Payment+%26+Pick-Up",-280,10/2/2011 2:25 PM,bottom
87863,creative123,It's called the: Iced Tea Daqueri,Tea+%26+Other+Drinks,-280,6/30/2011 4:51 PM,bottom
87872,cuckofococonut,Ice Green Tea with Coconut Syrup.....~~~~~~~ Makin Waves,Tea+%26+Other+Drinks,-280,6/19/2011 2:59 PM,bottom
17454,Ricchhhie,Refill,Other+Experience+Ideas,-280,1/9/2012 8:40 PM,bottom
6913,CupofTony,Please hire me  : ),Social+Responsibility,-280,3/10/2011 11:53 PM,bottom
48889,Melody,Let's have no rewards,Starbucks+Card,-280,1/17/2010 12:03 PM,bottom
7585,Macccccc,THUMBING THE POSTS,Social+Responsibility,-280,11/14/2011 1:59 PM,bottom
17527,EconomistCait,"""How do you spell it?""",Other+Experience+Ideas,-280,12/6/2011 4:34 PM,bottom
72402,tkfoss,Starbucks dog tag.,Other+Product+Ideas,-280,6/11/2010 4:09 PM,bottom
7690,Psalm121,More of a complaint,Social+Responsibility,-280,10/26/2011 6:37 AM,bottom
33296,miriamgenesis1,delivery pleaseee,"Ordering,+Payment+%26+Pick-Up",-280,3/22/2011 5:35 PM,bottom
105800,meanbeans,Starbucks Bumper Stickers,Merchandise+%26+Music,-280,3/2/2011 12:07 PM,bottom
104175,nurse2minister,Chirstian Music,Merchandise+%26+Music,-280,4/20/2010 6:25 PM,bottom
75069,Akridgeblue,Stars: The Per Visit Solution,Other+Product+Ideas,-280,4/23/2012 8:24 PM,bottom
78505,cupajoe4evamoe,Extra Special Logo for the M S I - website!!!,New+Technology,-280,11/27/2010 4:48 PM,bottom
32444,Tinalicious,Starbucks Slumber Parties,Building+Community,-280,10/4/2011 8:29 AM,bottom
106277,kgomy,air freshener,Merchandise+%26+Music,-280,10/23/2011 6:39 AM,bottom
30732,JavaOcha,become knowledgeable about your products,"Ordering,+Payment+%26+Pick-Up",-280,3/7/2009 3:08 PM,bottom
24289,frappypower,Why post vote counts?,Other+Involvement+Ideas,-280,6/18/2011 6:16 PM,bottom
79667,Nanwa,T - Cups Please,New+Technology,-280,11/8/2011 10:15 AM,bottom
16870,iownsbux,YOU are a Starbucks STAR!,Other+Experience+Ideas,-280,3/12/2011 7:53 AM,bottom
15276,Natehalo,TACOS,Other+Experience+Ideas,-280,1/19/2010 11:07 PM,bottom
16938,Duecenfelder,REFILL POLICY,Other+Experience+Ideas,-280,11/3/2011 9:24 PM,bottom
32344,cupajoe4evamoe,Reverse ANONYMITY IDEA- VOTERS get Name by Vote...then maybe they will Vote with INTEGRITY,Building+Community,-280,10/26/2010 6:17 PM,bottom
104363,stevedrinkjava,Thank Me For My Business,Merchandise+%26+Music,-280,10/25/2010 1:52 PM,bottom
23977,caille,A slogan that's the epitome of Starbucks,Other+Involvement+Ideas,-280,9/8/2010 8:58 PM,bottom
96188,VinDawg,OATMEAL with HOT COFFEE not water!,Coffee+%26+Espresso+Drinks,-280,1/17/2012 7:23 AM,bottom
79106,Pyrocrazzzy,Link my Starbucks idea!,New+Technology,-280,9/18/2011 2:07 PM,bottom
111689,idea2010,A new drink for the summer,Frappuccino+Beverages,-280,4/19/2010 9:45 AM,bottom
59763,FaFaFhoooee,Tacos,Food,-280,6/10/2011 6:14 PM,bottom
32768,Rllrgrl,Plain and simple. Delivery.,Building+Community,-280,3/15/2012 8:39 PM,bottom
