suggestionId,author,title,category,votes,timestamp,segment,n_comments,author_betweenness,author_degree_w,author_community,author_role,success
32288,rastabean,Ethnic theme days,Building+Community,-310,12/10/2010 12:40 PM,bottom,0.0,0.0,0,-1,unknown,0
106231,bigfishdaddy,Pendant,Merchandise+%26+Music,-310,10/26/2011 9:33 PM,bottom,1.0,0.0,0,-1,unknown,0
32061,Marknoon,Self-serve iced coffee and iced tea,"Ordering,+Payment+%26+Pick-Up",-310,2/25/2011 10:48 AM,bottom,2.0,9.276579902878049e-07,32,1,client,0
79110,cupajoe4evamoe,secret.sleeve.surprises>>>scan.able.codes.printed.on.coffee.sleeves<<<,New+Technology,-310,9/19/2011 3:14 PM,bottom,8.0,0.054784229404793494,4032,0,contributor,0
33470,QuickData,Turn a Negative into a Positive; report count,"Ordering,+Payment+%26+Pick-Up",-310,10/22/2011 10:56 AM,bottom,3.0,0.0,0,-1,unknown,0
33041,TKboss,Have Howard speak at the NY protest against wall street greed,Building+Community,-310,10/5/2011 4:22 PM,bottom,19.0,0.0916053054436705,2812,0,contributor,0
73278,JeffreyLipInk,Starbucks should carry Lip Ink organic natural lip color,Other+Product+Ideas,-310,12/6/2010 2:46 PM,bottom,10.0,0.0,0,-1,unknown,0
16940,amandankids,Kids Corner,Other+Experience+Ideas,-300,11/4/2011 11:57 AM,bottom,2.0,1.8121572533032063e-05,6,0,client,0
33421,trystianjohn,Starbucks delivery service,"Ordering,+Payment+%26+Pick-Up",-300,11/5/2011 5:56 PM,bottom,0.0,0.0,0,-1,unknown,0
79109,Pyrocrazzzy,MSI should have a Suckbox,New+Technology,-300,9/18/2011 9:11 PM,bottom,5.0,6.751075153232726e-07,65,0,contributor,0
36806,jotaylor2,Skip the line?,"Ordering,+Payment+%26+Pick-Up",-300,7/6/2013 4:49 PM,bottom,30.0,0.004856668335750406,2004,3,contributor,0
78981,Poppichulo,Star bucks TV,New+Technology,-300,3/2/2011 5:54 PM,bottom,2.0,0.0,0,-1,unknown,0
32543,cupajoe4evamoe,More POSITIVITY>>Less NEGATIVITY on MSI!!!,Building+Community,-300,9/18/2011 7:47 AM,bottom,50.0,0.054784229404793494,4032,0,contributor,0
93682,littoazndogg,Naming drinks after customers,Coffee+%26+Espresso+Drinks,-300,7/8/2010 12:20 AM,bottom,9.0,6.688754194235753e-05,29,1,contributor,0
79164,cupajoe4evamoe,Starbucks l___l___--->LEGOS<---___l___l !!!,New+Technology,-300,6/14/2011 11:06 AM,bottom,30.0,0.054784229404793494,4032,0,contributor,0
6273,albersdg,"Ban ""Open Carry"" of Guns",Social+Responsibility,-300,4/20/2010 5:58 AM,bottom,13.0,0.0,0,-1,unknown,0
74362,cupajoe4evamoe,Please Get BIGGER HONEY CONTAINERS!,Other+Product+Ideas,-300,9/20/2011 8:31 AM,bottom,2.0,0.054784229404793494,4032,0,contributor,0
63522,SirCoffee,Coffee Ice Cream!!!!,Food,-300,3/16/2010 12:49 PM,bottom,2.0,0.0,0,-1,unknown,0
33005,hireME,How many customers did you lose this year? Why?,Building+Community,-300,10/31/2011 8:45 PM,bottom,1.0,0.0,0,-1,unknown,0
63731,whitetiger2010,Fried chicken and more food options besides sandwiches.,Food,-300,2/24/2010 2:24 PM,bottom,7.0,0.0,0,-1,unknown,0
104366,Trevstarco,A  PAMELA LUSS C.D. /DVD. EXCLUSIVE TO STARBUCKS.,Merchandise+%26+Music,-300,10/26/2010 12:03 PM,bottom,2.0,0.0,0,-1,unknown,0
112687,miller1202,Soy Whip Cream,Frappuccino+Beverages,-300,6/17/2011 11:23 AM,bottom,3.0,2.1072418694917682e-07,11,15,client,0
14989,Huge,A daily cartoon,Other+Experience+Ideas,-300,9/29/2009 1:23 PM,bottom,0.0,0.0,0,-1,unknown,0
104372,gxszone,Offer Apple Store Accessories,Merchandise+%26+Music,-300,10/27/2010 3:30 PM,bottom,0.0,0.0,0,-1,unknown,0
79079,Gaga42,Bring back the old Venti sized cups,New+Technology,-300,10/6/2011 9:15 AM,bottom,32.0,0.0,0,-1,unknown,0
6418,homo,Go to styrofoam cups.,Social+Responsibility,-300,12/3/2010 2:17 PM,bottom,10.0,9.56885871248141e-05,13,1,contributor,0
33483,Porsche0911,Express lines,"Ordering,+Payment+%26+Pick-Up",-300,10/6/2011 9:24 AM,bottom,1.0,0.0,0,-1,unknown,0
111661,1yogagirl,"Old Frap Gum, Old Frap Mix",Frappuccino+Beverages,-300,4/30/2010 2:42 PM,bottom,0.0,0.008788571444199807,999,1,contributor,0
78506,cupajoe4evamoe,Get Best ROBOTICS COMPANY in WORLD to actually make the first BARISTA-ANDROID that can actually really PULL A SHOT! and SERVE A CUP!,New+Technology,-300,11/27/2010 5:22 PM,bottom,0.0,0.054784229404793494,4032,0,contributor,0
35978,meanbeans,Call in your order and catering service,"Ordering,+Payment+%26+Pick-Up",-300,1/12/2012 12:17 PM,bottom,4.0,0.0,0,-1,unknown,0
112520,putuchrist,Avocado Coffee  Milkshakee,Frappuccino+Beverages,-300,10/11/2010 11:25 AM,bottom,1.0,0.0,0,-1,unknown,0
23716,tagan,i would like to know when would Starbucks really take a step ahead and change its logo?,Other+Involvement+Ideas,-300,3/13/2011 6:30 AM,bottom,9.0,0.0,0,-1,unknown,0
31716,chelsiecambo,starbucks delivery,"Ordering,+Payment+%26+Pick-Up",-300,11/11/2010 4:33 PM,bottom,1.0,0.0,0,-1,unknown,0
112022,SkinnyMein3,SkinnyMe(tm) Beet Cancer Smoothies,Frappuccino+Beverages,-300,7/28/2010 10:52 AM,bottom,2.0,0.0,0,-1,unknown,0
94283,jolt,Hot Dog Flavored Macchiato,Coffee+%26+Espresso+Drinks,-300,7/17/2010 6:10 AM,bottom,19.0,3.777401883451664e-06,28,1,contributor,0
32333,klagirl,votes,Building+Community,-300,11/21/2010 2:52 PM,bottom,11.0,0.0,0,-1,unknown,0
32331,cupajoe4evamoe,"A really top notch Artist Commisioned to Paint the Portraits of the people on the MSI-LEADER BOARD!..\""_|...",Building+Community,-300,11/21/2010 12:56 PM,bottom,6.0,0.054784229404793494,4032,0,contributor,0
16448,chplinda,girlfriend night,Other+Experience+Ideas,-300,10/29/2010 6:24 PM,bottom,21.0,0.0,0,-1,unknown,0
16264,blackhole,cost savings idea,Other+Experience+Ideas,-300,2/8/2011 12:12 PM,bottom,14.0,0.0,0,-1,unknown,0
16085,cleanearth,Transparent hygiene masks for employees!,Other+Experience+Ideas,-300,8/25/2010 4:18 PM,bottom,15.0,0.0,0,-1,unknown,0
7652,alexandriaegg,make holiday cups optional,Social+Responsibility,-300,11/5/2011 7:35 PM,bottom,1.0,0.0,0,-1,unknown,0
61925,pastadar,do'zone,Food,-300,11/14/2010 6:31 PM,bottom,4.0,0.0,0,-1,unknown,0
111672,SpOoDle1,FRAPPUCCINO MY NEW LOVE!!,Frappuccino+Beverages,-300,4/24/2010 6:35 PM,bottom,5.0,0.0,0,-1,unknown,0
24084,Esquimaux,A new job title to throw into the mix,Other+Involvement+Ideas,-300,12/1/2011 9:36 PM,bottom,29.0,0.0006288762232057072,239,0,contributor,0
111657,LFurumoto,Bring back decaf frapuccino,Frappuccino+Beverages,-300,4/29/2010 4:14 PM,bottom,18.0,0.0,0,-1,unknown,0
62067,RavnWyng,Kids meals - Breakfast?,Food,-300,1/24/2011 7:57 AM,bottom,7.0,0.018434556423060144,785,0,contributor,0
79609,meanbeans,Starbucks Delivary and Food and Beverage Vending Machines,New+Technology,-300,12/5/2011 9:07 AM,bottom,2.0,0.0,0,-1,unknown,0
78375,nolybab,Free Video Conferencing,New+Technology,-300,10/23/2010 9:34 PM,bottom,3.0,2.017737835782094e-06,2,2,client,0
5760,danielajones,Starbucks supports Freedom of Speech - Boycott!!!!,Social+Responsibility,-290,3/6/2010 8:08 AM,bottom,6.0,0.0,5,18,contributor,0
15908,cupajoe4evamoe,STARBUCKS at WALMARTS could be SMART MOVE,Other+Experience+Ideas,-290,10/18/2010 6:19 PM,bottom,16.0,0.054784229404793494,4032,0,contributor,0
105794,Dance2TheMusic,Update Website Logo,Merchandise+%26+Music,-290,2/28/2011 5:13 PM,bottom,8.0,0.0,7,1,client,0
6932,cougheemom,"Discount for parent / teen ""dates""",Social+Responsibility,-290,3/5/2011 5:09 AM,bottom,2.0,0.0,0,-1,unknown,0
104102,Iceteagirl,Justin Beiber,Merchandise+%26+Music,-290,5/20/2010 2:07 PM,bottom,1.0,8.384148378098963e-06,4,1,client,0
105797,Yogabucks,Yoga music cd,Merchandise+%26+Music,-290,3/1/2011 1:39 PM,bottom,2.0,0.0,0,-1,unknown,0
104271,linden16,Troll Bead/Pandora charms,Merchandise+%26+Music,-290,11/24/2010 2:49 PM,bottom,10.0,0.0013286325023141418,320,0,contributor,0
73053,TomSgt,Non Dairy Creamer,Other+Product+Ideas,-290,2/11/2011 8:40 AM,bottom,0.0,0.0,0,-1,unknown,0
61343,meanbeans,Starbucks Coffee Flavored Candy Bars,Food,-290,3/16/2011 1:45 PM,bottom,1.0,0.0,0,-1,unknown,0
33956,tariq7,Drink Submission Wireless,"Ordering,+Payment+%26+Pick-Up",-290,12/18/2011 9:11 AM,bottom,2.0,0.0,0,-1,unknown,0
33039,austinh3,Supporting our troops????,Building+Community,-290,10/27/2011 9:11 AM,bottom,5.0,1.5939341051034556e-05,4,0,client,0
87396,JoeyJB,Yerba Mate with gourd and bombilla,Tea+%26+Other+Drinks,-290,3/27/2011 11:46 AM,bottom,4.0,0.0,0,-1,unknown,0
16446,the_gout,Stop certain services during morning rush.,Other+Experience+Ideas,-290,10/29/2010 7:07 AM,bottom,25.0,9.349301501962632e-05,9,1,client,0
25382,shelly_hipp,A Joint Restaurant,Other+Involvement+Ideas,-290,10/21/2013 3:44 PM,bottom,12.0,0.0,0,-1,unknown,0
32341,m26blue,helping people find jobs in this tough economy,Building+Community,-290,10/25/2010 1:22 PM,bottom,3.0,0.0,0,-1,unknown,0
15625,melinareed,reserved seating for students,Other+Experience+Ideas,-290,5/20/2010 6:11 AM,bottom,21.0,0.0,26,1,contributor,0
43320,willisjules,Queue jump,Starbucks+Card,-290,3/11/2011 10:51 AM,bottom,2.0,0.0,0,-1,unknown,0
31959,neilfab,day care for customers and baristas,Building+Community,-290,8/2/2010 11:55 AM,bottom,12.0,0.0,0,-1,unknown,0
16455,ufotechnician,Mcdonald's vs. Starbuck's coffee to go,Other+Experience+Ideas,-290,11/2/2010 10:33 AM,bottom,4.0,0.0,0,-1,unknown,0
104104,GabrielMasri,hire me :),Merchandise+%26+Music,-290,5/23/2010 8:03 AM,bottom,7.0,0.0,0,-1,unknown,0
72729,hardcoffee,New coffeesensation...?,Other+Product+Ideas,-290,10/24/2010 10:45 AM,bottom,3.0,0.0,0,-1,unknown,0
94400,SWARTZY,"A new latte..."" Lik - a-latte""",Coffee+%26+Espresso+Drinks,-290,4/1/2010 5:13 PM,bottom,0.0,0.0,0,-1,unknown,0
23386,Iceteagirl,Uniforms,Other+Involvement+Ideas,-290,5/20/2010 2:19 PM,bottom,5.0,8.384148378098963e-06,4,1,client,0
63264,paulafromct,new food product,Food,-290,5/20/2010 7:42 PM,bottom,3.0,0.0,0,-1,unknown,0
104365,laydeeJamess,Jazzy,Merchandise+%26+Music,-290,10/26/2010 10:37 AM,bottom,2.0,0.0,0,-1,unknown,0
78554,cupajoe4evamoe,Back2Back 12inch LCD/LED screen Hangs Down from Ceiling and Displays Music/Artist PLAYING!!!,New+Technology,-290,11/13/2010 9:48 AM,bottom,50.0,0.054784229404793494,4032,0,contributor,0
43656,ADcruzer,Student Discount,Starbucks+Card,-290,3/5/2011 11:15 AM,bottom,1.0,0.0,0,-1,unknown,0
72695,ncsstarbucksid,Million Dollar Idea,Other+Product+Ideas,-290,7/8/2010 3:23 PM,bottom,8.0,0.0,0,-1,unknown,0
106285,dtsinzo,are you starbing?,Merchandise+%26+Music,-290,10/10/2011 6:55 PM,bottom,2.0,0.0,0,-1,unknown,0
94523,Saron,Refil,Coffee+%26+Espresso+Drinks,-290,4/2/2010 9:27 PM,bottom,14.0,1.5192178939224384e-06,10,1,client,0
4724,202,Stop contributing to the Holocaust against Palestinians,Social+Responsibility,-290,1/3/2009 9:38 PM,bottom,3.0,0.0,0,-1,unknown,0
7710,MimiTheMermaid,Borrow a Busy Business Boosting Barista! (BBB+2),Social+Responsibility,-290,10/8/2011 8:24 AM,bottom,8.0,0.0,0,-1,unknown,0
96881,alimitch,Up-charging for Breve (half and half substitution),Coffee+%26+Espresso+Drinks,-290,3/3/2011 7:07 AM,bottom,21.0,0.0,0,-1,unknown,0
31283,saffatwo,ZINGLE!!!!!!!!!!!!!!,"Ordering,+Payment+%26+Pick-Up",-290,4/7/2010 5:13 PM,bottom,0.0,0.0,44,1,contributor,0
16075,Whitegummy,Kid Greeter,Other+Experience+Ideas,-290,8/21/2010 1:11 PM,bottom,33.0,9.083990937487969e-06,16,1,client,0
24120,aromatus,home and office delivery of starbucks products,Other+Involvement+Ideas,-290,10/27/2011 12:03 PM,bottom,1.0,0.0,0,-1,unknown,0
31400,youkimbo,Please stop asking our names when we order drinks,"Ordering,+Payment+%26+Pick-Up",-290,5/4/2010 5:30 AM,bottom,27.0,0.0,0,-1,unknown,0
106712,meanbeans,Starbucks Logo Campus merchandise,Merchandise+%26+Music,-290,1/12/2012 12:19 PM,bottom,4.0,0.0,0,-1,unknown,0
78536,Meadowlark,Paper straws for cold drinks,New+Technology,-290,11/24/2010 2:38 PM,bottom,2.0,0.0,0,-1,unknown,0
7717,rachel41823,Acknowledging Other Holiday Seasons?,Social+Responsibility,-290,10/9/2011 2:06 PM,bottom,6.0,0.0,0,-1,unknown,0
19831,Melody,Permit clickable Starbucks.com links in comments,Other+Experience+Ideas,-290,12/12/2010 2:52 PM,bottom,7.0,0.1953144030930312,4248,1,contributor,0
7738,kaphes,Stop accepting pennies,Social+Responsibility,-290,10/4/2011 12:07 PM,bottom,5.0,0.0,0,-1,unknown,0
7049,coffeediamonds,coffee  diamonds  jewelry,Social+Responsibility,-290,1/10/2011 11:32 AM,bottom,2.0,0.0,0,-1,unknown,0
78581,jalon1,Cut down on each stores carbon footprint and become more efficient while saving money on utilities,New+Technology,-290,10/28/2010 2:17 PM,bottom,3.0,0.0,0,-1,unknown,0
16975,1yogagirl,Questions and Comments,Other+Experience+Ideas,-290,10/3/2011 6:47 AM,bottom,48.0,0.008788571444199807,999,1,contributor,0
7696,cibby,I would like to see you seriously stop using dangerous chemicals in your coffee.  I pay quite a lot for a venti mocha and I would think for that price you could use a safe method to decaffeinate your coffee.  Thank you.,Social+Responsibility,-290,10/27/2011 8:48 AM,bottom,1.0,0.0,0,-1,unknown,0
78620,cupajoe4evamoe,PLAY COOL SONGS OVER THE M.S.I.--WEBSITE!,New+Technology,-290,10/20/2010 12:59 PM,bottom,12.0,0.054784229404793494,4032,0,contributor,0
106709,meanbeans,Coffee Flavored smelling auto and room spray,Merchandise+%26+Music,-290,1/12/2012 12:14 PM,bottom,1.0,0.0,0,-1,unknown,0
106710,meanbeans,Culture Combos,Merchandise+%26+Music,-290,1/12/2012 12:15 PM,bottom,0.0,0.0,0,-1,unknown,0
105716,meanbeans,Make Starbucks Stars Dollar Bill Coupons and put them in your merchandise secreatly for future 1.00 off,Merchandise+%26+Music,-290,2/25/2011 10:17 AM,bottom,0.0,0.0,0,-1,unknown,0
79608,meanbeans,Starbucks Food and Veverage Vending Machines,New+Technology,-280,12/5/2011 9:03 AM,bottom,0.0,0.0,0,-1,unknown,0
33473,Emilie,Starbucks--Delivering.,"Ordering,+Payment+%26+Pick-Up",-280,10/2/2011 2:25 PM,bottom,4.0,0.0,0,-1,unknown,0
87863,creative123,It's called the: Iced Tea Daqueri,Tea+%26+Other+Drinks,-280,6/30/2011 4:51 PM,bottom,4.0,0.0,0,-1,unknown,0
87872,cuckofococonut,Ice Green Tea with Coconut Syrup.....~~~~~~~ Makin Waves,Tea+%26+Other+Drinks,-280,6/19/2011 2:59 PM,bottom,1.0,0.0,0,-1,unknown,0
17454,Ricchhhie,Refill,Other+Experience+Ideas,-280,1/9/2012 8:40 PM,bottom,6.0,0.0,0,-1,unknown,0
6913,CupofTony,Please hire me  : ),Social+Responsibility,-280,3/10/2011 11:53 PM,bottom,2.0,0.0,0,-1,unknown,0
48889,Melody,Let's have no rewards,Starbucks+Card,-280,1/17/2010 12:03 PM,bottom,44.0,0.1953144030930312,4248,1,contributor,0
7585,Macccccc,THUMBING THE POSTS,Social+Responsibility,-280,11/14/2011 1:59 PM,bottom,8.0,0.0,8,3,contributor,0
17527,EconomistCait,"""How do you spell it?""",Other+Experience+Ideas,-280,12/6/2011 4:34 PM,bottom,6.0,0.0,0,-1,unknown,0
72402,tkfoss,Starbucks dog tag.,Other+Product+Ideas,-280,6/11/2010 4:09 PM,bottom,35.0,0.0002621900121524429,863,1,contributor,0
7690,Psalm121,More of a complaint,Social+Responsibility,-280,10/26/2011 6:37 AM,bottom,9.0,0.0,0,-1,unknown,0
33296,miriamgenesis1,delivery pleaseee,"Ordering,+Payment+%26+Pick-Up",-280,3/22/2011 5:35 PM,bottom,0.0,0.0,0,-1,unknown,0
105800,meanbeans,Starbucks Bumper Stickers,Merchandise+%26+Music,-280,3/2/2011 12:07 PM,bottom,4.0,0.0,0,-1,unknown,0
104175,nurse2minister,Chirstian Music,Merchandise+%26+Music,-280,4/20/2010 6:25 PM,bottom,9.0,0.0,0,-1,unknown,0
75069,Akridgeblue,Stars: The Per Visit Solution,Other+Product+Ideas,-280,4/23/2012 8:24 PM,bottom,13.0,3.606637802284331e-06,7,1,contributor,0
78505,cupajoe4evamoe,Extra Special Logo for the M S I - website!!!,New+Technology,-280,11/27/2010 4:48 PM,bottom,2.0,0.054784229404793494,4032,0,contributor,0
32444,Tinalicious,Starbucks Slumber Parties,Building+Community,-280,10/4/2011 8:29 AM,bottom,1.0,0.0,0,-1,unknown,0
106277,kgomy,air freshener,Merchandise+%26+Music,-280,10/23/2011 6:39 AM,bottom,3.0,0.0,0,-1,unknown,0
30732,JavaOcha,become knowledgeable about your products,"Ordering,+Payment+%26+Pick-Up",-280,3/7/2009 3:08 PM,bottom,10.0,0.002788428409170922,250,1,contributor,0
24289,frappypower,Why post vote counts?,Other+Involvement+Ideas,-280,6/18/2011 6:16 PM,bottom,5.0,4.417870081461966e-05,25,1,contributor,0
79667,Nanwa,T - Cups Please,New+Technology,-280,11/8/2011 10:15 AM,bottom,2.0,0.0,0,-1,unknown,0
16870,iownsbux,YOU are a Starbucks STAR!,Other+Experience+Ideas,-280,3/12/2011 7:53 AM,bottom,0.0,0.0,0,-1,unknown,0
15276,Natehalo,TACOS,Other+Experience+Ideas,-280,1/19/2010 11:07 PM,bottom,4.0,0.0,0,-1,unknown,0
16938,Duecenfelder,REFILL POLICY,Other+Experience+Ideas,-280,11/3/2011 9:24 PM,bottom,6.0,0.0,0,-1,unknown,0
32344,cupajoe4evamoe,Reverse ANONYMITY IDEA- VOTERS get Name by Vote...then maybe they will Vote with INTEGRITY,Building+Community,-280,10/26/2010 6:17 PM,bottom,5.0,0.054784229404793494,4032,0,contributor,0
104363,stevedrinkjava,Thank Me For My Business,Merchandise+%26+Music,-280,10/25/2010 1:52 PM,bottom,0.0,0.0,0,-1,unknown,0
23977,caille,A slogan that's the epitome of Starbucks,Other+Involvement+Ideas,-280,9/8/2010 8:58 PM,bottom,23.0,2.018733922996173e-05,106,1,contributor,0
96188,VinDawg,OATMEAL with HOT COFFEE not water!,Coffee+%26+Espresso+Drinks,-280,1/17/2012 7:23 AM,bottom,3.0,0.0,0,-1,unknown,0
79106,Pyrocrazzzy,Link my Starbucks idea!,New+Technology,-280,9/18/2011 2:07 PM,bottom,0.0,6.751075153232726e-07,65,0,contributor,0
111689,idea2010,A new drink for the summer,Frappuccino+Beverages,-280,4/19/2010 9:45 AM,bottom,0.0,0.0,0,-1,unknown,0
59763,FaFaFhoooee,Tacos,Food,-280,6/10/2011 6:14 PM,bottom,0.0,1.727320393487797e-07,31,0,client,0
32768,Rllrgrl,Plain and simple. Delivery.,Building+Community,-280,3/15/2012 8:39 PM,bottom,4.0,0.0,0,-1,unknown,0
106229,bigfishdaddy,Starbuck Keychain /logos,Merchandise+%26+Music,-280,10/26/2011 9:29 PM,bottom,1.0,0.0,0,-1,unknown,0
17361,Sincere1,Refill policy,Other+Experience+Ideas,-280,2/8/2012 1:32 PM,bottom,25.0,0.0,0,-1,unknown,0
23905,JustSaying,Hiring Younger.,Other+Involvement+Ideas,-280,11/3/2010 4:47 PM,bottom,12.0,0.0,0,-1,unknown,0
31364,quadventelatte,Starbucks Curbside,"Ordering,+Payment+%26+Pick-Up",-280,5/19/2010 10:30 AM,bottom,8.0,0.0,0,-1,unknown,0
17109,CBBRUN,The resons for almond milk,Other+Experience+Ideas,-280,8/22/2011 10:54 AM,bottom,12.0,0.0,0,-1,unknown,0
15973,lmccray10,Reduced drink prices during exams week,Other+Experience+Ideas,-280,9/22/2010 8:59 PM,bottom,19.0,0.0,0,-1,unknown,0
31518,stealtherp,number your items on drivethru menuboard,"Ordering,+Payment+%26+Pick-Up",-280,11/3/2010 10:42 AM,bottom,1.0,0.0,0,-1,unknown,0
15598,kaylenmoore,New summer slogan for frappicinos,Other+Experience+Ideas,-280,6/10/2010 6:40 PM,bottom,3.0,0.0,0,-1,unknown,0
55888,Lowgain,Kissing Booth,Atmosphere+%26+Locations,-280,9/29/2009 2:32 PM,bottom,10.0,4.266410837807211e-05,9,1,contributor,0
22896,morechoc,"No ""Minus"" Voting!",Other+Involvement+Ideas,-280,1/7/2009 8:40 AM,bottom,18.0,0.0,57,1,contributor,0
112393,karolyngarzon,TO HAVE FRAPUCHINO FOR KIDS.,Frappuccino+Beverages,-280,2/1/2011 6:44 PM,bottom,3.0,0.0,0,-1,unknown,0
31829,jeffNewman,GET AMERICA MOVING!-1st 20 IN EACH DAY GET FREE  COFFEE,Building+Community,-280,9/17/2010 2:35 AM,bottom,2.0,0.0,0,-1,unknown,0
111649,flakita1011,caramel mocha frappuccino,Frappuccino+Beverages,-280,4/27/2010 6:56 PM,bottom,6.0,0.0,0,-1,unknown,0
6643,Jdubbz,Royalty for our ideas.,Social+Responsibility,-280,9/22/2010 1:43 PM,bottom,46.0,0.0,51,1,contributor,0
32101,cupajoe4evamoe,Good-Idea-People wil be Attacked!...It's O.K. Be Strong!,Building+Community,-280,11/15/2010 5:19 PM,bottom,22.0,0.054784229404793494,4032,0,contributor,0
16538,ducktales,Numbered Starbucks Menu,Other+Experience+Ideas,-280,10/28/2010 12:01 AM,bottom,15.0,0.0,0,-1,unknown,0
97384,munchkingrl05,New Coco Cappachino,Coffee+%26+Espresso+Drinks,-280,3/20/2011 10:56 PM,bottom,1.0,0.0,0,-1,unknown,0
105203,patrickqin,Tylenol by the Register,Merchandise+%26+Music,-280,1/23/2011 8:32 AM,bottom,7.0,0.0,0,-1,unknown,0
78847,palmolive1337,Make a $1.25 Extra added 'Cold - Spoon',New+Technology,-280,4/23/2011 8:06 AM,bottom,0.0,0.0,0,-1,unknown,0
17005,harsini,"""Expresso"" Lanes for those who only want espressos and Americanos",Other+Experience+Ideas,-280,10/21/2011 7:09 AM,bottom,9.0,0.0,0,-1,unknown,0
73109,latelover,Flavoured Lip Gloss Please,Other+Product+Ideas,-280,1/22/2011 3:35 PM,bottom,7.0,0.0,0,-1,unknown,0
72988,alandcc1216,coffee name,Other+Product+Ideas,-280,7/21/2010 7:42 PM,bottom,3.0,0.0,0,-1,unknown,0
32137,meanbeans,Merge with more Fast Food Breakfast Stores,Building+Community,-280,3/16/2011 1:52 PM,bottom,0.0,0.0,0,-1,unknown,0
96808,comfycouch,free coffee for teachers mondays!,Coffee+%26+Espresso+Drinks,-280,3/20/2011 11:44 PM,bottom,22.0,0.0,0,-1,unknown,0
103893,Lyudmyla,"Present a  book ""Hi Mom, I am here in your belly""",Merchandise+%26+Music,-270,7/26/2010 2:26 PM,bottom,1.0,0.0,0,-1,unknown,0
43531,sanisansani,do not send reward cards for something that the rewardee never buy!,Starbucks+Card,-270,2/6/2011 9:11 AM,bottom,12.0,0.0,0,-1,unknown,0
24335,Expresso101,Whats in a name?,Other+Involvement+Ideas,-270,5/17/2011 10:05 PM,bottom,8.0,2.8460482145120997e-05,22,1,contributor,0
61864,cupajoe4evamoe,Optional MINT-SLEEVES...called Now Wait a MINT!!!...|o|....,Food,-270,11/27/2010 2:14 PM,bottom,7.0,0.054784229404793494,4032,0,contributor,0
78562,cupajoe4evamoe,Coffee MSI Trivial Puruit Game!,New+Technology,-270,11/3/2010 5:32 PM,bottom,29.0,0.054784229404793494,4032,0,contributor,0
24316,jdogg8265,Marketing Concept!!! Where's JDOGG?,Other+Involvement+Ideas,-270,6/4/2011 4:28 PM,bottom,5.0,0.0,0,-1,unknown,0
94399,dsheley,Have you ever thought of calling your Coffee-JOY JUICE?,Coffee+%26+Espresso+Drinks,-270,3/31/2010 2:19 PM,bottom,3.0,0.0,0,-1,unknown,0
39044,tyler54,Delivery,"Ordering,+Payment+%26+Pick-Up",-270,4/6/2014 2:17 PM,bottom,2.0,0.0,0,-1,unknown,0
16506,rodri,Surprise element.,Other+Experience+Ideas,-270,11/8/2010 1:33 PM,bottom,2.0,0.0,0,-1,unknown,0
94500,ProspectCust,"Drop the TALL, VENTI, etc.",Coffee+%26+Espresso+Drinks,-270,4/6/2010 8:12 AM,bottom,13.0,1.4743693137354778e-06,16,3,contributor,0
106230,bigfishdaddy,Christmas stockings,Merchandise+%26+Music,-270,10/26/2011 9:31 PM,bottom,1.0,0.0,0,-1,unknown,0
105767,gwallace1620,I want a coffee scented t-shirt,Merchandise+%26+Music,-270,3/11/2011 8:19 AM,bottom,4.0,0.0,3,1,client,0
62423,sheri13,To offer starbucks a chocolate that is sweet success!,Food,-270,11/4/2010 12:24 PM,bottom,1.0,0.0,0,-1,unknown,0
79919,cupajoe4evamoe,>>>An APP for Calling In EXTRA STAFF--*BACK-UP!...during a SLAMMED or BUSY SHIFT!!!<<<,New+Technology,-270,4/23/2012 8:45 PM,bottom,24.0,0.054784229404793494,4032,0,contributor,0
91204,diatomatic,Kombucha!,Tea+%26+Other+Drinks,-270,8/9/2012 10:16 AM,bottom,3.0,0.0,0,-1,unknown,0
31949,speyman,Stop Being a Woos,Building+Community,-270,7/25/2010 2:35 PM,bottom,16.0,2.9807519967442124e-05,14,1,client,0
87054,dfatula717,It's a new drink called a foxy.,Tea+%26+Other+Drinks,-270,10/5/2010 1:38 PM,bottom,4.0,0.0,0,-1,unknown,0
79165,yarby,"Charging Stations for Phones, Tablets, and computers",New+Technology,-270,6/14/2011 1:14 PM,bottom,35.0,0.0,0,-1,unknown,0
73295,DinaWilson,"Please make my new magazine available to your customers ... FREE for them, FREE for you!",Other+Product+Ideas,-270,11/27/2010 1:00 PM,bottom,6.0,0.0,0,-1,unknown,0
17490,DonalWardMcC,Instead of wood stiring sticks?? PASTA!,Other+Experience+Ideas,-270,12/22/2011 5:30 PM,bottom,10.0,0.0,0,-1,unknown,0
111704,JohnnyandSara,Eggnog Frappachino,Frappuccino+Beverages,-270,12/2/2009 12:50 PM,bottom,2.0,0.0,0,-1,unknown,0
16836,jschnak,dairy-meter,Other+Experience+Ideas,-270,3/27/2011 5:10 PM,bottom,4.0,0.0,0,-1,unknown,0
23707,cupajoe4evamoe,put names by votes! @ MSI,Other+Involvement+Ideas,-270,11/4/2010 7:01 PM,bottom,18.0,0.054784229404793494,4032,0,contributor,0
16528,shutupandfish,slogan,Other+Experience+Ideas,-270,10/25/2010 9:48 PM,bottom,8.0,0.0,0,-1,unknown,0
