suggestionId,author,title,category,votes,timestamp,segment,n_comments,author_bt,author_comm,author_role,success,log_comments,bt_z
93682,littoazndogg,Naming drinks after customers,Coffee+%26+Espresso+Drinks,0,2010-07-08 00:20:00,bottom,9.0,6.688754194235753e-05,0.0,contributor,0,2.302585092994046,-0.6221045193410378
79164,cupajoe4evamoe,Starbucks l___l___--->LEGOS<---___l___l !!!,New+Technology,0,2011-06-14 11:06:00,bottom,30.0,0.054784229404793494,0.0,contributor,0,3.4339872044851463,0.10337379989549177
6273,albersdg,"Ban ""Open Carry"" of Guns",Social+Responsibility,0,2010-04-20 05:58:00,bottom,13.0,,,,0,2.6390573296152584,
74362,cupajoe4evamoe,Please Get BIGGER HONEY CONTAINERS!,Other+Product+Ideas,0,2011-09-20 08:31:00,bottom,2.0,0.054784229404793494,0.0,contributor,0,1.0986122886681098,0.10337379989549177
63522,SirCoffee,Coffee Ice Cream!!!!,Food,0,2010-03-16 12:49:00,bottom,2.0,,,,0,1.0986122886681098,
33005,hireME,How many customers did you lose this year? Why?,Building+Community,0,2011-10-31 20:45:00,bottom,1.0,,,,0,0.6931471805599453,
63731,whitetiger2010,Fried chicken and more food options besides sandwiches.,Food,0,2010-02-24 14:24:00,bottom,7.0,,,,0,2.0794415416798357,
104366,Trevstarco,A  PAMELA LUSS C.D. /DVD. EXCLUSIVE TO STARBUCKS.,Merchandise+%26+Music,0,2010-10-26 12:03:00,bottom,2.0,,,,0,1.0986122886681098,
112687,miller1202,Soy Whip Cream,Frappuccino+Beverages,0,2011-06-17 11:23:00,bottom,3.0,2.1072418694917682e-07,17.0,client,0,1.3862943611198906,-0.6229885642165818
14989,Huge,A daily cartoon,Other+Experience+Ideas,0,2009-09-29 13:23:00,bottom,0.0,,,,0,0.0,
104372,gxszone,Offer Apple Store Accessories,Merchandise+%26+Music,0,2010-10-27 15:30:00,bottom,0.0,,,,0,0.0,
79079,Gaga42,Bring back the old Venti sized cups,New+Technology,0,2011-10-06 09:15:00,bottom,32.0,,,,0,3.4965075614664802,
6418,homo,Go to styrofoam cups.,Social+Responsibility,0,2010-12-03 14:17:00,bottom,10.0,9.56885871248141e-05,0.0,contributor,0,2.3978952727983707,-0.6217226562398734
33483,Porsche0911,Express lines,"Ordering,+Payment+%26+Pick-Up",0,2011-10-06 09:24:00,bottom,1.0,,,,0,0.6931471805599453,
111661,1yogagirl,"Old Frap Gum, Old Frap Mix",Frappuccino+Beverages,0,2010-04-30 14:42:00,bottom,0.0,0.008788571444199807,0.0,contributor,0,0.0,-0.5064667276847542
78506,cupajoe4evamoe,Get Best ROBOTICS COMPANY in WORLD to actually make the first BARISTA-ANDROID that can actually really PULL A SHOT! and SERVE A CUP!,New+Technology,0,2010-11-27 17:22:00,bottom,0.0,0.054784229404793494,0.0,contributor,0,0.0,0.10337379989549177
35978,meanbeans,Call in your order and catering service,"Ordering,+Payment+%26+Pick-Up",0,2012-01-12 12:17:00,bottom,4.0,,,,0,1.6094379124341003,
112520,putuchrist,Avocado Coffee  Milkshakee,Frappuccino+Beverages,0,2010-10-11 11:25:00,bottom,1.0,,,,0,0.6931471805599453,
23716,tagan,i would like to know when would Starbucks really take a step ahead and change its logo?,Other+Involvement+Ideas,0,2011-03-13 06:30:00,bottom,9.0,,,,0,2.302585092994046,
31716,chelsiecambo,starbucks delivery,"Ordering,+Payment+%26+Pick-Up",0,2010-11-11 16:33:00,bottom,1.0,,,,0,0.6931471805599453,
112022,SkinnyMein3,SkinnyMe(tm) Beet Cancer Smoothies,Frappuccino+Beverages,0,2010-07-28 10:52:00,bottom,2.0,,,,0,1.0986122886681098,
94283,jolt,Hot Dog Flavored Macchiato,Coffee+%26+Espresso+Drinks,0,2010-07-17 06:10:00,bottom,19.0,3.777401883451664e-06,0.0,contributor,0,2.995732273553991,-0.6229412748700524
32333,klagirl,votes,Building+Community,0,2010-11-21 14:52:00,bottom,11.0,,,,0,2.4849066497880004,
32331,cupajoe4evamoe,"A really top notch Artist Commisioned to Paint the Portraits of the people on the MSI-LEADER BOARD!..\""_|...",Building+Community,0,2010-11-21 12:56:00,bottom,6.0,0.054784229404793494,0.0,contributor,0,1.9459101490553132,0.10337379989549177
16448,chplinda,girlfriend night,Other+Experience+Ideas,0,2010-10-29 18:24:00,bottom,21.0,,,,0,3.091042453358316,
16264,blackhole,cost savings idea,Other+Experience+Ideas,0,2011-02-08 12:12:00,bottom,14.0,,,,0,2.70805020110221,
16085,cleanearth,Transparent hygiene masks for employees!,Other+Experience+Ideas,0,2010-08-25 16:18:00,bottom,15.0,,,,0,2.772588722239781,
7652,alexandriaegg,make holiday cups optional,Social+Responsibility,0,2011-11-05 19:35:00,bottom,1.0,,,,0,0.6931471805599453,
61925,pastadar,do'zone,Food,0,2010-11-14 18:31:00,bottom,4.0,,,,0,1.6094379124341003,
111672,SpOoDle1,FRAPPUCCINO MY NEW LOVE!!,Frappuccino+Beverages,0,2010-04-24 18:35:00,bottom,5.0,,,,0,1.791759469228055,
24084,Esquimaux,A new job title to throw into the mix,Other+Involvement+Ideas,0,2011-12-01 21:36:00,bottom,29.0,0.0006288762232057072,0.0,contributor,0,3.4011973816621555,-0.6146533057032334
111657,LFurumoto,Bring back decaf frapuccino,Frappuccino+Beverages,0,2010-04-29 16:14:00,bottom,18.0,,,,0,2.9444389791664403,
62067,RavnWyng,Kids meals - Breakfast?,Food,0,2011-01-24 07:57:00,bottom,7.0,0.018434556423060144,5.0,contributor,0,2.0794415416798357,-0.3785739475971403
79609,meanbeans,Starbucks Delivary and Food and Beverage Vending Machines,New+Technology,0,2011-12-05 09:07:00,bottom,2.0,,,,0,1.0986122886681098,
78375,nolybab,Free Video Conferencing,New+Technology,0,2010-10-23 21:34:00,bottom,3.0,2.017737835782094e-06,7.0,client,0,1.3862943611198906,-0.6229646056473208
5760,danielajones,Starbucks supports Freedom of Speech - Boycott!!!!,Social+Responsibility,0,2010-03-06 08:08:00,bottom,6.0,0.0,19.0,contributor,0,1.9459101490553132,-0.6229913581357263
15908,cupajoe4evamoe,STARBUCKS at WALMARTS could be SMART MOVE,Other+Experience+Ideas,0,2010-10-18 18:19:00,bottom,16.0,0.054784229404793494,0.0,contributor,0,2.833213344056216,0.10337379989549177
105794,Dance2TheMusic,Update Website Logo,Merchandise+%26+Music,0,2011-02-28 17:13:00,bottom,8.0,0.0,0.0,client,0,2.1972245773362196,-0.6229913581357263
6932,cougheemom,"Discount for parent / teen ""dates""",Social+Responsibility,0,2011-03-05 05:09:00,bottom,2.0,,,,0,1.0986122886681098,
104102,Iceteagirl,Justin Beiber,Merchandise+%26+Music,0,2010-05-20 14:07:00,bottom,1.0,8.384148378098963e-06,0.0,client,0,0.6931471805599453,-0.6228801956108942
105797,Yogabucks,Yoga music cd,Merchandise+%26+Music,0,2011-03-01 13:39:00,bottom,2.0,,,,0,1.0986122886681098,
104271,linden16,Troll Bead/Pandora charms,Merchandise+%26+Music,0,2010-11-24 14:49:00,bottom,10.0,0.0013286325023141418,0.0,contributor,0,2.3978952727983707,-0.6053754791137174
73053,TomSgt,Non Dairy Creamer,Other+Product+Ideas,0,2011-02-11 08:40:00,bottom,0.0,,,,0,0.0,
61343,meanbeans,Starbucks Coffee Flavored Candy Bars,Food,0,2011-03-16 13:45:00,bottom,1.0,,,,0,0.6931471805599453,
33956,tariq7,Drink Submission Wireless,"Ordering,+Payment+%26+Pick-Up",0,2011-12-18 09:11:00,bottom,2.0,,,,0,1.0986122886681098,
33039,austinh3,Supporting our troops????,Building+Community,0,2011-10-27 09:11:00,bottom,5.0,1.5939341051034556e-05,0.0,client,0,1.791759469228055,-0.6227800239231758
87396,JoeyJB,Yerba Mate with gourd and bombilla,Tea+%26+Other+Drinks,0,2011-03-27 11:46:00,bottom,4.0,,,,0,1.6094379124341003,
16446,the_gout,Stop certain services during morning rush.,Other+Experience+Ideas,0,2010-10-29 07:07:00,bottom,25.0,9.349301501962632e-05,0.0,client,0,3.258096538021482,-0.6217517665713772
25382,shelly_hipp,A Joint Restaurant,Other+Involvement+Ideas,0,2013-10-21 15:44:00,bottom,12.0,,,,0,2.5649493574615367,
32341,m26blue,helping people find jobs in this tough economy,Building+Community,0,2010-10-25 13:22:00,bottom,3.0,,,,0,1.3862943611198906,
15625,melinareed,reserved seating for students,Other+Experience+Ideas,0,2010-05-20 06:11:00,bottom,21.0,0.0,0.0,contributor,0,3.091042453358316,-0.6229913581357263
43320,willisjules,Queue jump,Starbucks+Card,0,2011-03-11 10:51:00,bottom,2.0,,,,0,1.0986122886681098,
31959,neilfab,day care for customers and baristas,Building+Community,0,2010-08-02 11:55:00,bottom,12.0,,,,0,2.5649493574615367,
16455,ufotechnician,Mcdonald's vs. Starbuck's coffee to go,Other+Experience+Ideas,0,2010-11-02 10:33:00,bottom,4.0,,,,0,1.6094379124341003,
104104,GabrielMasri,hire me :),Merchandise+%26+Music,0,2010-05-23 08:03:00,bottom,7.0,,,,0,2.0794415416798357,
72729,hardcoffee,New coffeesensation...?,Other+Product+Ideas,0,2010-10-24 10:45:00,bottom,3.0,,,,0,1.3862943611198906,
94400,SWARTZY,"A new latte..."" Lik - a-latte""",Coffee+%26+Espresso+Drinks,0,2010-04-01 17:13:00,bottom,0.0,,,,0,0.0,
23386,Iceteagirl,Uniforms,Other+Involvement+Ideas,0,2010-05-20 14:19:00,bottom,5.0,8.384148378098963e-06,0.0,client,0,1.791759469228055,-0.6228801956108942
63264,paulafromct,new food product,Food,0,2010-05-20 19:42:00,bottom,3.0,,,,0,1.3862943611198906,
104365,laydeeJamess,Jazzy,Merchandise+%26+Music,0,2010-10-26 10:37:00,bottom,2.0,,,,0,1.0986122886681098,
78554,cupajoe4evamoe,Back2Back 12inch LCD/LED screen Hangs Down from Ceiling and Displays Music/Artist PLAYING!!!,New+Technology,0,2010-11-13 09:48:00,bottom,50.0,0.054784229404793494,0.0,contributor,0,3.9318256327243257,0.10337379989549177
43656,ADcruzer,Student Discount,Starbucks+Card,0,2011-03-05 11:15:00,bottom,1.0,,,,0,0.6931471805599453,
72695,ncsstarbucksid,Million Dollar Idea,Other+Product+Ideas,0,2010-07-08 15:23:00,bottom,8.0,,,,0,2.1972245773362196,
106285,dtsinzo,are you starbing?,Merchandise+%26+Music,0,2011-10-10 18:55:00,bottom,2.0,,,,0,1.0986122886681098,
94523,Saron,Refil,Coffee+%26+Espresso+Drinks,0,2010-04-02 21:27:00,bottom,14.0,1.5192178939224384e-06,0.0,client,0,2.70805020110221,-0.6229712153508848
4724,202,Stop contributing to the Holocaust against Palestinians,Social+Responsibility,0,2009-01-03 21:38:00,bottom,3.0,,,,0,1.3862943611198906,
7710,MimiTheMermaid,Borrow a Busy Business Boosting Barista! (BBB+2),Social+Responsibility,0,2011-10-08 08:24:00,bottom,8.0,,,,0,2.1972245773362196,
96881,alimitch,Up-charging for Breve (half and half substitution),Coffee+%26+Espresso+Drinks,0,2011-03-03 07:07:00,bottom,21.0,,,,0,3.091042453358316,
31283,saffatwo,ZINGLE!!!!!!!!!!!!!!,"Ordering,+Payment+%26+Pick-Up",0,2010-04-07 17:13:00,bottom,0.0,0.0,0.0,contributor,0,0.0,-0.6229913581357263
16075,Whitegummy,Kid Greeter,Other+Experience+Ideas,0,2010-08-21 13:11:00,bottom,33.0,9.083990937487969e-06,0.0,client,0,3.5263605246161616,-0.6228709166403443
24120,aromatus,home and office delivery of starbucks products,Other+Involvement+Ideas,0,2011-10-27 12:03:00,bottom,1.0,,,,0,0.6931471805599453,
31400,youkimbo,Please stop asking our names when we order drinks,"Ordering,+Payment+%26+Pick-Up",0,2010-05-04 05:30:00,bottom,27.0,,,,0,3.332204510175204,
106712,meanbeans,Starbucks Logo Campus merchandise,Merchandise+%26+Music,0,2012-01-12 12:19:00,bottom,4.0,,,,0,1.6094379124341003,
78536,Meadowlark,Paper straws for cold drinks,New+Technology,0,2010-11-24 14:38:00,bottom,2.0,,,,0,1.0986122886681098,
7717,rachel41823,Acknowledging Other Holiday Seasons?,Social+Responsibility,0,2011-10-09 14:06:00,bottom,6.0,,,,0,1.9459101490553132,
19831,Melody,Permit clickable Starbucks.com links in comments,Other+Experience+Ideas,0,2010-12-12 14:52:00,bottom,7.0,0.1953144030930312,0.0,contributor,0,2.0794415416798357,1.9666147896515667
7738,kaphes,Stop accepting pennies,Social+Responsibility,0,2011-10-04 12:07:00,bottom,5.0,,,,0,1.791759469228055,
7049,coffeediamonds,coffee  diamonds  jewelry,Social+Responsibility,0,2011-01-10 11:32:00,bottom,2.0,,,,0,1.0986122886681098,
78581,jalon1,Cut down on each stores carbon footprint and become more efficient while saving money on utilities,New+Technology,0,2010-10-28 14:17:00,bottom,3.0,,,,0,1.3862943611198906,
16975,1yogagirl,Questions and Comments,Other+Experience+Ideas,0,2011-10-03 06:47:00,bottom,48.0,0.008788571444199807,0.0,contributor,0,3.8918202981106265,-0.5064667276847542
7696,cibby,I would like to see you seriously stop using dangerous chemicals in your coffee.  I pay quite a lot for a venti mocha and I would think for that price you could use a safe method to decaffeinate your coffee.  Thank you.,Social+Responsibility,0,2011-10-27 08:48:00,bottom,1.0,,,,0,0.6931471805599453,
78620,cupajoe4evamoe,PLAY COOL SONGS OVER THE M.S.I.--WEBSITE!,New+Technology,0,2010-10-20 12:59:00,bottom,12.0,0.054784229404793494,0.0,contributor,0,2.5649493574615367,0.10337379989549177
106709,meanbeans,Coffee Flavored smelling auto and room spray,Merchandise+%26+Music,0,2012-01-12 12:14:00,bottom,1.0,,,,0,0.6931471805599453,
106710,meanbeans,Culture Combos,Merchandise+%26+Music,0,2012-01-12 12:15:00,bottom,0.0,,,,0,0.0,
105716,meanbeans,Make Starbucks Stars Dollar Bill Coupons and put them in your merchandise secreatly for future 1.00 off,Merchandise+%26+Music,0,2011-02-25 10:17:00,bottom,0.0,,,,0,0.0,
79608,meanbeans,Starbucks Food and Veverage Vending Machines,New+Technology,0,2011-12-05 09:03:00,bottom,0.0,,,,0,0.0,
33473,Emilie,Starbucks--Delivering.,"Ordering,+Payment+%26+Pick-Up",0,2011-10-02 14:25:00,bottom,4.0,,,,0,1.6094379124341003,
87863,creative123,It's called the: Iced Tea Daqueri,Tea+%26+Other+Drinks,0,2011-06-30 16:51:00,bottom,4.0,,,,0,1.6094379124341003,
87872,cuckofococonut,Ice Green Tea with Coconut Syrup.....~~~~~~~ Makin Waves,Tea+%26+Other+Drinks,0,2011-06-19 14:59:00,bottom,1.0,,,,0,0.6931471805599453,
17454,Ricchhhie,Refill,Other+Experience+Ideas,0,2012-01-09 20:40:00,bottom,6.0,,,,0,1.9459101490553132,
6913,CupofTony,Please hire me  : ),Social+Responsibility,0,2011-03-10 23:53:00,bottom,2.0,,,,0,1.0986122886681098,
48889,Melody,Let's have no rewards,Starbucks+Card,0,2010-01-17 12:03:00,bottom,44.0,0.1953144030930312,0.0,contributor,0,3.8066624897703196,1.9666147896515667
7585,Macccccc,THUMBING THE POSTS,Social+Responsibility,0,2011-11-14 13:59:00,bottom,8.0,0.0,40.0,contributor,0,2.1972245773362196,-0.6229913581357263
17527,EconomistCait,"""How do you spell it?""",Other+Experience+Ideas,0,2011-12-06 16:34:00,bottom,6.0,,,,0,1.9459101490553132,
72402,tkfoss,Starbucks dog tag.,Other+Product+Ideas,0,2010-06-11 16:09:00,bottom,35.0,0.0002621900121524429,0.0,contributor,0,3.58351893845611,-0.6195150714072203
7690,Psalm121,More of a complaint,Social+Responsibility,0,2011-10-26 06:37:00,bottom,9.0,,,,0,2.302585092994046,
33296,miriamgenesis1,delivery pleaseee,"Ordering,+Payment+%26+Pick-Up",0,2011-03-22 17:35:00,bottom,0.0,,,,0,0.0,
105800,meanbeans,Starbucks Bumper Stickers,Merchandise+%26+Music,0,2011-03-02 12:07:00,bottom,4.0,,,,0,1.6094379124341003,
104175,nurse2minister,Chirstian Music,Merchandise+%26+Music,0,2010-04-20 18:25:00,bottom,9.0,,,,0,2.302585092994046,
75069,Akridgeblue,Stars: The Per Visit Solution,Other+Product+Ideas,0,2012-04-23 20:24:00,bottom,13.0,3.606637802284331e-06,0.0,contributor,0,2.6390573296152584,-0.6229435389719691
78505,cupajoe4evamoe,Extra Special Logo for the M S I - website!!!,New+Technology,0,2010-11-27 16:48:00,bottom,2.0,0.054784229404793494,0.0,contributor,0,1.0986122886681098,0.10337379989549177
32444,Tinalicious,Starbucks Slumber Parties,Building+Community,0,2011-10-04 08:29:00,bottom,1.0,,,,0,0.6931471805599453,
106277,kgomy,air freshener,Merchandise+%26+Music,0,2011-10-23 06:39:00,bottom,3.0,,,,0,1.3862943611198906,
30732,JavaOcha,become knowledgeable about your products,"Ordering,+Payment+%26+Pick-Up",0,2009-03-07 15:08:00,bottom,10.0,0.002788428409170922,4.0,contributor,0,2.3978952727983707,-0.5860205498558355
24289,frappypower,Why post vote counts?,Other+Involvement+Ideas,0,2011-06-18 18:16:00,bottom,5.0,4.417870081461966e-05,39.0,contributor,0,1.791759469228055,-0.6224056080147979
79667,Nanwa,T - Cups Please,New+Technology,0,2011-11-08 10:15:00,bottom,2.0,,,,0,1.0986122886681098,
16870,iownsbux,YOU are a Starbucks STAR!,Other+Experience+Ideas,0,2011-03-12 07:53:00,bottom,0.0,,,,0,0.0,
15276,Natehalo,TACOS,Other+Experience+Ideas,0,2010-01-19 23:07:00,bottom,4.0,,,,0,1.6094379124341003,
16938,Duecenfelder,REFILL POLICY,Other+Experience+Ideas,0,2011-11-03 21:24:00,bottom,6.0,,,,0,1.9459101490553132,
32344,cupajoe4evamoe,Reverse ANONYMITY IDEA- VOTERS get Name by Vote...then maybe they will Vote with INTEGRITY,Building+Community,0,2010-10-26 18:17:00,bottom,5.0,0.054784229404793494,0.0,contributor,0,1.791759469228055,0.10337379989549177
104363,stevedrinkjava,Thank Me For My Business,Merchandise+%26+Music,0,2010-10-25 13:52:00,bottom,0.0,,,,0,0.0,
23977,caille,A slogan that's the epitome of Starbucks,Other+Involvement+Ideas,0,2010-09-08 20:58:00,bottom,23.0,2.018733922996173e-05,0.0,contributor,0,3.1780538303479458,-0.6227237011839116
96188,VinDawg,OATMEAL with HOT COFFEE not water!,Coffee+%26+Espresso+Drinks,0,2012-01-17 07:23:00,bottom,3.0,,,,0,1.3862943611198906,
79106,Pyrocrazzzy,Link my Starbucks idea!,New+Technology,0,2011-09-18 14:07:00,bottom,0.0,6.751075153232726e-07,0.0,contributor,0,0.0,-0.6229824071185744
111689,idea2010,A new drink for the summer,Frappuccino+Beverages,0,2010-04-19 09:45:00,bottom,0.0,,,,0,0.0,
59763,FaFaFhoooee,Tacos,Food,0,2011-06-10 18:14:00,bottom,0.0,1.727320393487797e-07,0.0,client,0,0.0,-0.6229890679413324
32768,Rllrgrl,Plain and simple. Delivery.,Building+Community,0,2012-03-15 20:39:00,bottom,4.0,,,,0,1.6094379124341003,
106229,bigfishdaddy,Starbuck Keychain /logos,Merchandise+%26+Music,0,2011-10-26 21:29:00,bottom,1.0,,,,0,0.6931471805599453,
17361,Sincere1,Refill policy,Other+Experience+Ideas,0,2012-02-08 13:32:00,bottom,25.0,,,,0,3.258096538021482,
23905,JustSaying,Hiring Younger.,Other+Involvement+Ideas,0,2010-11-03 16:47:00,bottom,12.0,,,,0,2.5649493574615367,
31364,quadventelatte,Starbucks Curbside,"Ordering,+Payment+%26+Pick-Up",0,2010-05-19 10:30:00,bottom,8.0,,,,0,2.1972245773362196,
17109,CBBRUN,The resons for almond milk,Other+Experience+Ideas,0,2011-08-22 10:54:00,bottom,12.0,,,,0,2.5649493574615367,
15973,lmccray10,Reduced drink prices during exams week,Other+Experience+Ideas,0,2010-09-22 20:59:00,bottom,19.0,,,,0,2.995732273553991,
31518,stealtherp,number your items on drivethru menuboard,"Ordering,+Payment+%26+Pick-Up",0,2010-11-03 10:42:00,bottom,1.0,,,,0,0.6931471805599453,
15598,kaylenmoore,New summer slogan for frappicinos,Other+Experience+Ideas,0,2010-06-10 18:40:00,bottom,3.0,,,,0,1.3862943611198906,
55888,Lowgain,Kissing Booth,Atmosphere+%26+Locations,0,2009-09-29 14:32:00,bottom,10.0,4.266410837807211e-05,0.0,contributor,0,2.3978952727983707,-0.622425689472299
22896,morechoc,"No ""Minus"" Voting!",Other+Involvement+Ideas,0,2009-01-07 08:40:00,bottom,18.0,0.0,0.0,contributor,0,2.9444389791664403,-0.6229913581357263
112393,karolyngarzon,TO HAVE FRAPUCHINO FOR KIDS.,Frappuccino+Beverages,0,2011-02-01 18:44:00,bottom,3.0,,,,0,1.3862943611198906,
31829,jeffNewman,GET AMERICA MOVING!-1st 20 IN EACH DAY GET FREE  COFFEE,Building+Community,0,2010-09-17 02:35:00,bottom,2.0,,,,0,1.0986122886681098,
111649,flakita1011,caramel mocha frappuccino,Frappuccino+Beverages,0,2010-04-27 18:56:00,bottom,6.0,,,,0,1.9459101490553132,
6643,Jdubbz,Royalty for our ideas.,Social+Responsibility,0,2010-09-22 13:43:00,bottom,46.0,0.0,0.0,contributor,0,3.8501476017100584,-0.6229913581357263
32101,cupajoe4evamoe,Good-Idea-People wil be Attacked!...It's O.K. Be Strong!,Building+Community,0,2010-11-15 17:19:00,bottom,22.0,0.054784229404793494,0.0,contributor,0,3.1354942159291497,0.10337379989549177
16538,ducktales,Numbered Starbucks Menu,Other+Experience+Ideas,0,2010-10-28 00:01:00,bottom,15.0,,,,0,2.772588722239781,
97384,munchkingrl05,New Coco Cappachino,Coffee+%26+Espresso+Drinks,0,2011-03-20 22:56:00,bottom,1.0,,,,0,0.6931471805599453,
105203,patrickqin,Tylenol by the Register,Merchandise+%26+Music,0,2011-01-23 08:32:00,bottom,7.0,,,,0,2.0794415416798357,
78847,palmolive1337,Make a $1.25 Extra added 'Cold - Spoon',New+Technology,0,2011-04-23 08:06:00,bottom,0.0,,,,0,0.0,
17005,harsini,"""Expresso"" Lanes for those who only want espressos and Americanos",Other+Experience+Ideas,0,2011-10-21 07:09:00,bottom,9.0,,,,0,2.302585092994046,
73109,latelover,Flavoured Lip Gloss Please,Other+Product+Ideas,0,2011-01-22 15:35:00,bottom,7.0,,,,0,2.0794415416798357,
72988,alandcc1216,coffee name,Other+Product+Ideas,0,2010-07-21 19:42:00,bottom,3.0,,,,0,1.3862943611198906,
32137,meanbeans,Merge with more Fast Food Breakfast Stores,Building+Community,0,2011-03-16 13:52:00,bottom,0.0,,,,0,0.0,
96808,comfycouch,free coffee for teachers mondays!,Coffee+%26+Espresso+Drinks,0,2011-03-20 23:44:00,bottom,22.0,,,,0,3.1354942159291497,
103893,Lyudmyla,"Present a  book ""Hi Mom, I am here in your belly""",Merchandise+%26+Music,0,2010-07-26 14:26:00,bottom,1.0,,,,0,0.6931471805599453,
43531,sanisansani,do not send reward cards for something that the rewardee never buy!,Starbucks+Card,0,2011-02-06 09:11:00,bottom,12.0,,,,0,2.5649493574615367,
24335,Expresso101,Whats in a name?,Other+Involvement+Ideas,0,2011-05-17 22:05:00,bottom,8.0,2.8460482145120997e-05,0.0,contributor,0,2.1972245773362196,-0.6226140104421366
61864,cupajoe4evamoe,Optional MINT-SLEEVES...called Now Wait a MINT!!!...|o|....,Food,0,2010-11-27 14:14:00,bottom,7.0,0.054784229404793494,0.0,contributor,0,2.0794415416798357,0.10337379989549177
78562,cupajoe4evamoe,Coffee MSI Trivial Puruit Game!,New+Technology,0,2010-11-03 17:32:00,bottom,29.0,0.054784229404793494,0.0,contributor,0,3.4011973816621555,0.10337379989549177
24316,jdogg8265,Marketing Concept!!! Where's JDOGG?,Other+Involvement+Ideas,0,2011-06-04 16:28:00,bottom,5.0,,,,0,1.791759469228055,
94399,dsheley,Have you ever thought of calling your Coffee-JOY JUICE?,Coffee+%26+Espresso+Drinks,0,2010-03-31 14:19:00,bottom,3.0,,,,0,1.3862943611198906,
39044,tyler54,Delivery,"Ordering,+Payment+%26+Pick-Up",0,2014-04-06 14:17:00,bottom,2.0,,,,0,1.0986122886681098,
16506,rodri,Surprise element.,Other+Experience+Ideas,0,2010-11-08 13:33:00,bottom,2.0,,,,0,1.0986122886681098,
94500,ProspectCust,"Drop the TALL, VENTI, etc.",Coffee+%26+Espresso+Drinks,0,2010-04-06 08:12:00,bottom,13.0,1.4743693137354778e-06,0.0,contributor,0,2.6390573296152584,-0.6229718099827048
106230,bigfishdaddy,Christmas stockings,Merchandise+%26+Music,0,2011-10-26 21:31:00,bottom,1.0,,,,0,0.6931471805599453,
105767,gwallace1620,I want a coffee scented t-shirt,Merchandise+%26+Music,0,2011-03-11 08:19:00,bottom,4.0,0.0,22.0,client,0,1.6094379124341003,-0.6229913581357263
62423,sheri13,To offer starbucks a chocolate that is sweet success!,Food,0,2010-11-04 12:24:00,bottom,1.0,,,,0,0.6931471805599453,
79919,cupajoe4evamoe,>>>An APP for Calling In EXTRA STAFF--*BACK-UP!...during a SLAMMED or BUSY SHIFT!!!<<<,New+Technology,0,2012-04-23 20:45:00,bottom,24.0,0.054784229404793494,0.0,contributor,0,3.2188758248682006,0.10337379989549177
91204,diatomatic,Kombucha!,Tea+%26+Other+Drinks,0,2012-08-09 10:16:00,bottom,3.0,,,,0,1.3862943611198906,
31949,speyman,Stop Being a Woos,Building+Community,0,2010-07-25 14:35:00,bottom,16.0,2.9807519967442124e-05,0.0,client,0,2.833213344056216,-0.6225961505333396
87054,dfatula717,It's a new drink called a foxy.,Tea+%26+Other+Drinks,0,2010-10-05 13:38:00,bottom,4.0,,,,0,1.6094379124341003,
79165,yarby,"Charging Stations for Phones, Tablets, and computers",New+Technology,0,2011-06-14 13:14:00,bottom,35.0,,,,0,3.58351893845611,
73295,DinaWilson,"Please make my new magazine available to your customers ... FREE for them, FREE for you!",Other+Product+Ideas,0,2010-11-27 13:00:00,bottom,6.0,,,,0,1.9459101490553132,
17490,DonalWardMcC,Instead of wood stiring sticks?? PASTA!,Other+Experience+Ideas,0,2011-12-22 17:30:00,bottom,10.0,,,,0,2.3978952727983707,
111704,JohnnyandSara,Eggnog Frappachino,Frappuccino+Beverages,0,2009-12-02 12:50:00,bottom,2.0,,,,0,1.0986122886681098,
16836,jschnak,dairy-meter,Other+Experience+Ideas,0,2011-03-27 17:10:00,bottom,4.0,,,,0,1.6094379124341003,
23707,cupajoe4evamoe,put names by votes! @ MSI,Other+Involvement+Ideas,0,2010-11-04 19:01:00,bottom,18.0,0.054784229404793494,0.0,contributor,0,2.9444389791664403,0.10337379989549177
16528,shutupandfish,slogan,Other+Experience+Ideas,0,2010-10-25 21:48:00,bottom,8.0,,,,0,2.1972245773362196,
105738,TRIPLESEVEN777,MORE MUSIC PLEASE.,Merchandise+%26+Music,0,2011-03-12 12:29:00,bottom,3.0,,,,0,1.3862943611198906,
79078,dapone,use RFID to track each beverage sold,New+Technology,0,2011-10-06 17:16:00,bottom,2.0,,,,0,1.0986122886681098,
105721,meanbeans,Starbucks Fair Trade Coffee Bean Jewelry,Merchandise+%26+Music,0,2011-03-16 13:28:00,bottom,0.0,,,,0,0.0,
105711,perkybrain,Cofee Flavored Room Spray Gift Packs,Merchandise+%26+Music,0,2011-02-25 09:53:00,bottom,1.0,,,,0,0.6931471805599453,
94555,dconte05,Dark Colored Lids Please,Coffee+%26+Espresso+Drinks,0,2010-04-09 12:09:00,bottom,7.0,3.6270136801202607e-06,0.0,client,0,2.0794415416798357,-0.6229432688152492
16428,cupajoe4evamoe,Tom Hanks-Direct a new Mermaid Movie and Guest-Star in it...but this time the Mermaid from the Logo comes to life!!!,Other+Experience+Ideas,0,2010-11-27 13:22:00,bottom,30.0,0.054784229404793494,0.0,contributor,0,3.4339872044851463,0.10337379989549177
